c PyNETGEN v1.0.0
c $ pip install pynetgen
c
c  NETGEN flow network generation algorithm
a 112 54 0 1 33
a 112 84 0 8 16
a 112 139 0 9 33
a 113 58 0 405 50
a 113 423 0 9 46
a 113 362 0 10 18
a 113 367 0 5 38
a 113 62 0 10 15
a 113 55 0 3 6
a 113 217 0 2 16
a 113 176 0 7 39
a 113 72 0 6 43
a 113 271 0 4 49
a 136 305 0 405 20
a 136 193 0 5 8
a 136 577 0 4 37
a 136 183 0 7 41
a 136 559 0 10 3
a 136 332 0 1 49
a 136 443 0 1 18
a 136 48 0 7 50
a 136 512 0 4 1
a 136 522 0 8 2
a 136 181 0 7 18
a 136 420 0 10 38
a 136 308 0 10 19
a 136 552 0 9 45
a 141 502 0 405 22
a 141 404 0 1 29
a 141 281 0 5 20
a 144 266 0 405 50
a 144 363 0 9 28
a 144 570 0 3 5
a 144 539 0 1 3
a 144 196 0 4 22
a 144 350 0 2 33
a 144 139 0 5 2
a 166 136 0 405 17
a 166 218 0 5 49
a 166 98 0 1 11
a 171 297 0 405 15
a 171 436 0 8 38
a 171 122 0 2 38
a 171 534 0 4 38
a 171 60 0 6 8
a 171 402 0 3 24
a 171 589 0 5 33
a 171 304 0 6 31
a 171 319 0 6 33
a 171 224 0 6 46
a 171 311 0 7 30
a 183 491 0 405 50
a 183 144 0 1 50
a 183 315 0 8 23
a 183 166 0 1 38
a 183 320 0 3 4
a 183 188 0 2 44
a 183 233 0 8 6
a 183 593 0 10 9
a 214 344 0 405 36
a 214 444 0 7 45
a 214 484 0 1 12
a 214 22 0 1 29
a 214 130 0 10 20
a 214 433 0 7 37
a 214 275 0 1 7
a 214 131 0 1 2
a 214 154 0 6 39
a 214 352 0 9 4
a 232 333 0 405 26
a 232 600 0 4 22
a 232 301 0 7 46
a 233 113 0 405 50
a 233 258 0 1 41
a 233 578 0 7 37
a 233 214 0 5 35
a 233 128 0 5 24
a 233 309 0 2 18
a 233 55 0 4 33
a 233 212 0 10 6
a 233 454 0 2 21
a 233 60 0 4 45
a 233 256 0 2 40
a 233 413 0 1 37
a 233 341 0 7 10
a 233 18 0 2 45
a 233 140 0 7 49
a 233 254 0 3 38
a 233 360 0 9 37
a 261 377 0 405 50
a 261 50 0 9 31
a 261 327 0 6 10
a 261 578 0 4 42
a 261 417 0 10 5
a 261 483 0 9 5
a 261 532 0 10 44
a 261 201 0 6 10
a 261 93 0 8 16
a 261 564 0 8 40
a 261 431 0 1 43
a 261 346 0 4 22
a 261 74 0 4 34
a 261 369 0 7 30
a 261 347 0 7 41
a 261 357 0 3 11
a 266 374 0 405 50
a 266 514 0 7 8
a 266 417 0 8 14
a 266 327 0 1 9
a 266 333 0 9 26
a 266 507 0 2 8
a 266 426 0 4 26
a 266 99 0 8 35
a 266 234 0 6 15
a 266 242 0 9 17
a 266 113 0 7 14
a 266 504 0 6 46
a 266 251 0 5 37
a 266 25 0 2 3
a 268 496 0 405 50
a 268 265 0 1 40
a 268 365 0 3 12
a 268 43 0 3 7
a 268 154 0 2 44
a 268 187 0 7 30
a 268 120 0 2 40
a 268 555 0 6 40
a 268 501 0 8 17
a 268 495 0 1 36
a 268 61 0 6 45
a 268 562 0 9 28
a 268 53 0 8 39
a 268 198 0 9 7
a 268 225 0 9 11
a 269 582 0 405 50
a 269 344 0 6 23
a 269 314 0 6 3
a 269 162 0 3 45
a 269 376 0 5 46
a 269 581 0 3 19
a 269 115 0 10 40
a 272 456 0 405 23
a 272 413 0 6 6
a 293 26 0 405 17
a 293 315 0 6 23
a 293 46 0 2 29
a 297 112 0 405 50
a 297 401 0 6 41
a 305 183 0 405 50
a 305 275 0 8 26
a 305 365 0 9 8
a 305 500 0 10 14
a 305 312 0 5 18
a 305 149 0 6 23
a 305 547 0 9 35
a 305 300 0 4 22
a 305 113 0 9 36
a 305 427 0 10 29
a 305 577 0 10 11
a 311 269 0 405 50
a 311 284 0 7 33
a 311 190 0 9 12
a 311 496 0 10 18
a 311 498 0 8 32
a 311 186 0 1 9
a 311 542 0 8 22
a 311 440 0 1 23
a 311 489 0 3 18
a 311 324 0 4 36
a 311 560 0 5 25
a 311 206 0 9 19
a 311 211 0 5 46
a 311 187 0 5 32
a 311 29 0 3 23
a 311 313 0 3 28
a 311 522 0 10 45
a 313 588 0 405 50
a 313 530 0 7 44
a 323 433 0 405 50
a 323 96 0 4 22
a 323 333 0 5 30
a 323 109 0 4 40
a 323 224 0 7 4
a 323 302 0 6 2
a 323 389 0 9 39
a 323 398 0 8 42
a 323 101 0 2 46
a 323 597 0 7 5
a 323 585 0 7 45
a 323 366 0 2 21
a 333 72 0 405 50
a 333 395 0 9 1
a 333 558 0 3 27
a 333 233 0 7 44
a 333 270 0 9 17
a 333 580 0 3 2
a 333 130 0 10 8
a 333 292 0 2 3
a 333 560 0 7 37
a 333 20 0 4 6
a 333 531 0 7 17
a 344 93 0 405 50
a 344 422 0 10 13
a 344 64 0 9 36
a 344 497 0 3 42
a 344 192 0 7 46
a 344 446 0 1 16
a 344 280 0 2 11
a 361 171 0 405 50
a 361 228 0 9 2
a 361 599 0 4 8
a 361 575 0 5 34
a 361 569 0 3 8
a 361 127 0 5 29
a 361 34 0 5 26
a 374 76 0 405 50
a 374 142 0 1 14
a 375 261 0 405 50
a 375 593 0 8 36
a 375 81 0 9 21
a 375 231 0 3 44
a 377 109 0 405 48
a 377 150 0 6 20
a 377 70 0 8 22
a 377 275 0 1 42
a 377 131 0 10 46
a 377 481 0 7 36
a 377 193 0 1 17
a 377 87 0 1 36
a 377 261 0 3 48
a 377 293 0 1 5
a 389 268 0 405 50
a 389 562 0 2 16
a 405 431 0 405 50
a 405 47 0 5 46
a 405 526 0 1 16
a 405 145 0 10 50
a 405 64 0 1 29
a 405 452 0 7 47
a 405 171 0 10 45
a 405 367 0 3 4
a 405 300 0 6 48
a 405 103 0 2 22
a 431 36 0 405 50
a 431 577 0 4 49
a 431 314 0 4 47
a 431 74 0 4 50
a 431 134 0 3 23
a 431 470 0 6 30
a 431 272 0 8 28
a 431 106 0 4 48
a 431 284 0 5 17
a 431 558 0 5 20
a 431 552 0 10 50
a 431 589 0 3 17
a 431 139 0 10 43
a 431 268 0 9 40
a 431 531 0 10 19
a 431 361 0 5 2
a 431 442 0 2 43
a 433 389 0 405 4
a 433 334 0 6 7
a 433 395 0 7 48
a 433 580 0 6 4
a 433 579 0 5 4
a 433 592 0 8 17
a 433 481 0 6 4
a 433 288 0 8 26
a 456 405 0 405 36
a 456 410 0 9 30
a 456 53 0 3 45
a 487 293 0 405 50
a 487 102 0 1 23
a 487 18 0 5 34
a 487 261 0 4 6
a 487 390 0 8 7
a 487 226 0 2 13
a 487 524 0 7 41
a 487 318 0 8 10
a 487 326 0 8 37
a 487 154 0 4 45
a 487 367 0 1 29
a 490 166 0 405 50
a 490 178 0 5 11
a 490 314 0 4 13
a 490 278 0 3 2
a 491 144 0 405 50
a 491 43 0 4 24
a 491 501 0 8 15
a 491 175 0 3 15
a 491 277 0 7 22
a 491 240 0 6 44
a 491 428 0 2 36
a 491 42 0 4 38
a 491 48 0 10 31
a 491 562 0 7 4
a 491 111 0 3 11
a 491 545 0 10 42
a 491 275 0 5 20
a 491 409 0 5 17
a 491 118 0 6 25
a 491 273 0 9 28
a 491 69 0 7 21
a 491 198 0 3 6
a 491 265 0 5 38
a 496 311 0 405 50
a 496 465 0 10 2
a 496 537 0 2 11
a 496 229 0 6 15
a 496 30 0 6 38
a 496 182 0 7 24
a 496 259 0 4 33
a 496 470 0 8 20
a 496 472 0 1 47
a 496 128 0 6 14
a 502 233 0 405 50
a 502 471 0 1 22
a 502 429 0 4 28
a 502 126 0 6 29
a 502 326 0 6 29
a 502 490 0 8 48
a 502 144 0 3 8
a 502 179 0 1 42
a 502 281 0 3 12
a 502 247 0 8 5
a 502 60 0 8 34
a 502 456 0 6 13
a 502 540 0 7 8
a 502 448 0 4 39
a 502 393 0 9 18
a 502 216 0 7 46
a 502 218 0 3 10
a 502 507 0 3 21
a 503 323 0 405 50
a 503 73 0 10 48
a 503 510 0 9 48
a 503 160 0 3 35
a 503 550 0 8 26
a 503 321 0 8 27
a 503 187 0 2 48
a 503 357 0 2 37
a 503 354 0 10 50
a 503 185 0 8 35
a 503 190 0 6 30
a 509 40 0 405 50
a 509 479 0 2 39
a 509 189 0 8 22
a 509 428 0 5 43
a 509 289 0 4 38
a 512 73 0 405 15
a 512 356 0 9 39
a 512 395 0 6 49
a 512 56 0 5 11
a 512 483 0 1 7
a 521 313 0 405 50
a 521 596 0 405 34
a 521 307 0 8 36
a 521 196 0 7 12
a 521 598 0 7 42
a 521 112 0 7 20
a 521 509 0 10 6
a 521 80 0 7 46
a 521 349 0 7 10
a 521 580 0 4 23
a 521 94 0 3 11
a 521 562 0 7 35
a 521 66 0 6 17
a 521 296 0 8 25
a 521 519 0 10 24
a 521 512 0 10 50
a 521 477 0 9 30
a 521 188 0 2 36
a 582 375 0 405 33
a 582 388 0 7 43
a 582 40 0 4 36
a 582 580 0 3 36
a 582 190 0 9 10
a 582 271 0 9 49
a 582 90 0 10 7
a 582 597 0 9 7
a 588 141 0 405 41
a 588 281 0 5 11
a 588 279 0 2 2
a 588 223 0 5 33
a 588 90 0 9 39
a 588 313 0 9 12
